id,count,sequence_id,date,start_date,end_date
7989,0,20231011063x,2023-10-11,06:35:40,06:35:40
7990,0,20231011063x,2023-10-11,06:35:41,06:35:41
7991,1,20231011063x,2023-10-11,06:35:42,06:35:42
7992,2,20231011063x,2023-10-11,06:35:43,06:35:43
7993,0,20231011063x,2023-10-11,06:35:44,06:35:44
7994,1,20231011063x,2023-10-11,06:35:45,06:35:45
7995,0,20231011063x,2023-10-11,06:35:46,06:35:46
7996,0,20231011063x,2023-10-11,06:35:47,06:35:47
7997,1,20231011063x,2023-10-11,06:35:48,06:35:48
7998,0,20231011063x,2023-10-11,06:35:49,06:35:50
7999,1,20231011063x,2023-10-11,06:35:51,06:35:51
8000,0,20231011063x,2023-10-11,06:35:52,06:35:52
8001,1,20231011063x,2023-10-11,06:35:53,06:35:53
8002,1,20231011063x,2023-10-11,06:35:54,06:35:54
8003,1,20231011063x,2023-10-11,06:35:55,06:35:55
8004,1,20231011063x,2023-10-11,06:35:56,06:35:56
8005,0,20231011063x,2023-10-11,06:35:57,06:35:57
8006,0,20231011063x,2023-10-11,06:35:58,06:35:58
8007,1,20231011063x,2023-10-11,06:35:59,06:35:59
8008,0,20231011063x,2023-10-11,06:36:00,06:36:00
8009,0,20231011063x,2023-10-11,06:36:01,06:36:01
8010,1,20231011063x,2023-10-11,06:36:02,06:36:02
8011,2,20231011063x,2023-10-11,06:36:03,06:36:03
8012,1,20231011063x,2023-10-11,06:36:04,06:36:04
8013,0,20231011063x,2023-10-11,06:36:05,06:36:05
8014,0,20231011063x,2023-10-11,06:36:06,06:36:06
8015,1,20231011063x,2023-10-11,06:36:07,06:36:07
8016,0,20231011063x,2023-10-11,06:36:08,06:36:08
8017,2,20231011063x,2023-10-11,06:36:09,06:36:09
8018,0,20231011063x,2023-10-11,06:36:10,06:36:10
8019,0,20231011063x,2023-10-11,06:36:11,06:36:11
8020,0,20231011063x,2023-10-11,06:36:12,06:36:12
8021,1,20231011063x,2023-10-11,06:36:13,06:36:13
8022,1,20231011063x,2023-10-11,06:36:14,06:36:14
8023,0,20231011063x,2023-10-11,06:36:15,06:36:15
8024,1,20231011063x,2023-10-11,06:36:16,06:36:16
8025,1,20231011063x,2023-10-11,06:36:17,06:36:17
8026,1,20231011063x,2023-10-11,06:36:18,06:36:18
8027,2,20231011063x,2023-10-11,06:36:19,06:36:19
8028,0,20231011063x,2023-10-11,06:36:20,06:36:20
8029,0,20231011063x,2023-10-11,06:36:21,06:36:21
8030,0,20231011063x,2023-10-11,06:36:22,06:36:22
8031,0,20231011063x,2023-10-11,06:36:23,06:36:23
8032,1,20231011063x,2023-10-11,06:36:24,06:36:24
8033,0,20231011063x,2023-10-11,06:36:25,06:36:25
8034,1,20231011063x,2023-10-11,06:36:26,06:36:26
8035,0,20231011063x,2023-10-11,06:36:27,06:36:27
8036,0,20231011063x,2023-10-11,06:36:28,06:36:28
8037,0,20231011063x,2023-10-11,06:36:29,06:36:29
8038,2,20231011063x,2023-10-11,06:36:30,06:36:30
8039,1,20231011063x,2023-10-11,06:36:31,06:36:31
8040,1,20231011063x,2023-10-11,06:36:32,06:36:32
8041,0,20231011063x,2023-10-11,06:36:33,06:36:33
8042,0,20231011063x,2023-10-11,06:36:34,06:36:34
8043,1,20231011063x,2023-10-11,06:36:35,06:36:35
8044,1,20231011063x,2023-10-11,06:36:36,06:36:36
8045,1,20231011063x,2023-10-11,06:36:37,06:36:37
8046,0,20231011063x,2023-10-11,06:36:38,06:36:38
8047,0,20231011063x,2023-10-11,06:36:39,06:36:39
8048,0,20231011063x,2023-10-11,06:36:40,06:36:40
8049,1,20231011063x,2023-10-11,06:36:41,06:36:41
8050,0,20231011063x,2023-10-11,06:36:42,06:36:42
8051,2,20231011063x,2023-10-11,06:36:43,06:36:43
8052,0,20231011063x,2023-10-11,06:36:44,06:36:44
8053,1,20231011063x,2023-10-11,06:36:45,06:36:45
8054,1,20231011063x,2023-10-11,06:36:46,06:36:46
8055,1,20231011063x,2023-10-11,06:36:47,06:36:47
8056,0,20231011063x,2023-10-11,06:36:48,06:36:48
8057,0,20231011063x,2023-10-11,06:36:49,06:36:49
8058,0,20231011063x,2023-10-11,06:36:50,06:36:50
8059,2,20231011063x,2023-10-11,06:36:51,06:36:51
8060,0,20231011063x,2023-10-11,06:36:52,06:36:52
8061,1,20231011063x,2023-10-11,06:36:53,06:36:53
8062,0,20231011063x,2023-10-11,06:36:54,06:36:54
8063,1,20231011063x,2023-10-11,06:36:55,06:36:55
8064,1,20231011063x,2023-10-11,06:36:56,06:36:56
8065,1,20231011063x,2023-10-11,06:36:57,06:36:57
8066,0,20231011063x,2023-10-11,06:36:58,06:36:58
8067,0,20231011063x,2023-10-11,06:36:59,06:36:59
8068,1,20231011063x,2023-10-11,06:37:00,06:37:00
8069,0,20231011063x,2023-10-11,06:37:01,06:37:01
8070,1,20231011063x,2023-10-11,06:37:02,06:37:02
8071,0,20231011063x,2023-10-11,06:37:03,06:37:03
8072,0,20231011063x,2023-10-11,06:37:04,06:37:04
8073,2,20231011063x,2023-10-11,06:37:05,06:37:05
8074,0,20231011063x,2023-10-11,06:37:06,06:37:06
8075,2,20231011063x,2023-10-11,06:37:07,06:37:07
8076,0,20231011063x,2023-10-11,06:37:08,06:37:08
8077,0,20231011063x,2023-10-11,06:37:10,06:37:10
8078,1,20231011063x,2023-10-11,06:37:11,06:37:11
8079,0,20231011063x,2023-10-11,06:37:12,06:37:12
8080,1,20231011063x,2023-10-11,06:37:13,06:37:13
8081,0,20231011063x,2023-10-11,06:37:14,06:37:14
8082,1,20231011063x,2023-10-11,06:37:15,06:37:15
8083,2,20231011063x,2023-10-11,06:37:16,06:37:16
8084,0,20231011063x,2023-10-11,06:37:17,06:37:17
8085,1,20231011063x,2023-10-11,06:37:18,06:37:18
8086,0,20231011063x,2023-10-11,06:37:19,06:37:19
8087,0,20231011063x,2023-10-11,06:37:20,06:37:20
8088,1,20231011063x,2023-10-11,06:37:21,06:37:21
8089,1,20231011063x,2023-10-11,06:37:22,06:37:22
8090,0,20231011063x,2023-10-11,06:37:23,06:37:23
8091,0,20231011063x,2023-10-11,06:37:24,06:37:24
8092,1,20231011063x,2023-10-11,06:37:25,06:37:25
8093,1,20231011063x,2023-10-11,06:37:26,06:37:26
8094,0,20231011063x,2023-10-11,06:37:27,06:37:27
8095,0,20231011063x,2023-10-11,06:37:28,06:37:28
8096,1,20231011063x,2023-10-11,06:37:29,06:37:29
8097,0,20231011063x,2023-10-11,06:37:30,06:37:30
8098,0,20231011063x,2023-10-11,06:37:31,06:37:31
8099,1,20231011063x,2023-10-11,06:37:32,06:37:32
8100,0,20231011063x,2023-10-11,06:37:33,06:37:33
8101,0,20231011063x,2023-10-11,06:37:34,06:37:34
8102,2,20231011063x,2023-10-11,06:37:35,06:37:35
8103,1,20231011063x,2023-10-11,06:37:36,06:37:36
8104,1,20231011063x,2023-10-11,06:37:37,06:37:37
8105,1,20231011063x,2023-10-11,06:37:38,06:37:38
8106,0,20231011063x,2023-10-11,06:37:39,06:37:39
8107,2,20231011063x,2023-10-11,06:37:40,06:37:40
8108,1,20231011063x,2023-10-11,06:37:41,06:37:41
8109,0,20231011063x,2023-10-11,06:37:42,06:37:42
8110,1,20231011063x,2023-10-11,06:37:43,06:37:43
8111,1,20231011063x,2023-10-11,06:37:44,06:37:44
8112,0,20231011063x,2023-10-11,06:37:45,06:37:45
8113,2,20231011063x,2023-10-11,06:37:46,06:37:46
8114,1,20231011063x,2023-10-11,06:37:47,06:37:47
8115,2,20231011063x,2023-10-11,06:37:48,06:37:48
8116,1,20231011063x,2023-10-11,06:37:49,06:37:49
8117,1,20231011063x,2023-10-11,06:37:50,06:37:50
8118,1,20231011063x,2023-10-11,06:37:51,06:37:51
8119,0,20231011063x,2023-10-11,06:37:52,06:37:52
8120,2,20231011063x,2023-10-11,06:37:53,06:37:53
8121,0,20231011063x,2023-10-11,06:37:54,06:37:54
8122,0,20231011063x,2023-10-11,06:37:55,06:37:55
8123,0,20231011063x,2023-10-11,06:37:56,06:37:56
8124,2,20231011063x,2023-10-11,06:37:57,06:37:57
8125,0,20231011063x,2023-10-11,06:37:58,06:37:58
8126,0,20231011063x,2023-10-11,06:37:59,06:37:59
8127,1,20231011063x,2023-10-11,06:38:00,06:38:00
8128,2,20231011063x,2023-10-11,06:38:01,06:38:01
8129,0,20231011063x,2023-10-11,06:38:02,06:38:02
8130,1,20231011063x,2023-10-11,06:38:03,06:38:03
8131,0,20231011063x,2023-10-11,06:38:04,06:38:04
8132,1,20231011063x,2023-10-11,06:38:05,06:38:05
8133,0,20231011063x,2023-10-11,06:38:06,06:38:06
8134,2,20231011063x,2023-10-11,06:38:07,06:38:07
8135,0,20231011063x,2023-10-11,06:38:08,06:38:08
8136,1,20231011063x,2023-10-11,06:38:09,06:38:09
8137,0,20231011063x,2023-10-11,06:38:10,06:38:10
8138,0,20231011063x,2023-10-11,06:38:11,06:38:11
8139,1,20231011063x,2023-10-11,06:38:12,06:38:12
8140,1,20231011063x,2023-10-11,06:38:13,06:38:13
8141,1,20231011063x,2023-10-11,06:38:14,06:38:14
8142,1,20231011063x,2023-10-11,06:38:15,06:38:15
8143,0,20231011063x,2023-10-11,06:38:16,06:38:16
8144,0,20231011063x,2023-10-11,06:38:17,06:38:17
8145,2,20231011063x,2023-10-11,06:38:18,06:38:18
8146,2,20231011063x,2023-10-11,06:38:19,06:38:19
8147,0,20231011063x,2023-10-11,06:38:20,06:38:20
8148,0,20231011063x,2023-10-11,06:38:21,06:38:21
8149,0,20231011063x,2023-10-11,06:38:22,06:38:22
8150,3,20231011063x,2023-10-11,06:38:23,06:38:23
8151,1,20231011063x,2023-10-11,06:38:24,06:38:24
8152,0,20231011063x,2023-10-11,06:38:25,06:38:25
8153,0,20231011063x,2023-10-11,06:38:26,06:38:26
8154,1,20231011063x,2023-10-11,06:38:27,06:38:27
8155,2,20231011063x,2023-10-11,06:38:28,06:38:28
8156,0,20231011063x,2023-10-11,06:38:29,06:38:30
8157,2,20231011063x,2023-10-11,06:38:31,06:38:31
8158,0,20231011063x,2023-10-11,06:38:32,06:38:32
8159,1,20231011063x,2023-10-11,06:38:33,06:38:33
8160,1,20231011063x,2023-10-11,06:38:34,06:38:34
8161,1,20231011063x,2023-10-11,06:38:35,06:38:35
8162,0,20231011063x,2023-10-11,06:38:36,06:38:36
8163,1,20231011063x,2023-10-11,06:38:37,06:38:37
8164,0,20231011063x,2023-10-11,06:38:38,06:38:38
8165,1,20231011063x,2023-10-11,06:38:39,06:38:39
8166,0,20231011063x,2023-10-11,06:38:40,06:38:40
8167,0,20231011063x,2023-10-11,06:38:41,06:38:41
8168,0,20231011063x,2023-10-11,06:38:42,06:38:42
8169,1,20231011063x,2023-10-11,06:38:43,06:38:43
8170,1,20231011063x,2023-10-11,06:38:44,06:38:44
8171,1,20231011063x,2023-10-11,06:38:45,06:38:45
8172,1,20231011063x,2023-10-11,06:38:46,06:38:46
8173,0,20231011063x,2023-10-11,06:38:47,06:38:47
8174,1,20231011063x,2023-10-11,06:38:48,06:38:48
8175,2,20231011063x,2023-10-11,06:38:49,06:38:49
8176,0,20231011063x,2023-10-11,06:38:50,06:38:50
8177,0,20231011063x,2023-10-11,06:38:51,06:38:51
8178,0,20231011063x,2023-10-11,06:38:52,06:38:52
8179,1,20231011063x,2023-10-11,06:38:53,06:38:53
8180,1,20231011063x,2023-10-11,06:38:54,06:38:54
8181,2,20231011063x,2023-10-11,06:38:55,06:38:55
8182,0,20231011063x,2023-10-11,06:38:56,06:38:56
8183,1,20231011063x,2023-10-11,06:38:57,06:38:57
8184,0,20231011063x,2023-10-11,06:38:58,06:38:58
8185,1,20231011063x,2023-10-11,06:38:59,06:38:59
8186,2,20231011063x,2023-10-11,06:39:00,06:39:00
8187,1,20231011063x,2023-10-11,06:39:01,06:39:01
8188,0,20231011063x,2023-10-11,06:39:02,06:39:02
8189,0,20231011063x,2023-10-11,06:39:03,06:39:03
8190,2,20231011063x,2023-10-11,06:39:04,06:39:04
8191,0,20231011063x,2023-10-11,06:39:05,06:39:05
8192,1,20231011063x,2023-10-11,06:39:06,06:39:06
8193,0,20231011063x,2023-10-11,06:39:07,06:39:07
8194,0,20231011063x,2023-10-11,06:39:08,06:39:08
8195,3,20231011063x,2023-10-11,06:39:09,06:39:09
8196,0,20231011063x,2023-10-11,06:39:10,06:39:10
8197,1,20231011063x,2023-10-11,06:39:11,06:39:11
8198,1,20231011063x,2023-10-11,06:39:12,06:39:12
8199,0,20231011063x,2023-10-11,06:39:13,06:39:13
8200,1,20231011063x,2023-10-11,06:39:14,06:39:14
8201,0,20231011063x,2023-10-11,06:39:15,06:39:15
8202,1,20231011063x,2023-10-11,06:39:16,06:39:16
8203,0,20231011063x,2023-10-11,06:39:17,06:39:17
8204,2,20231011063x,2023-10-11,06:39:18,06:39:18
8205,0,20231011063x,2023-10-11,06:39:19,06:39:19
8206,2,20231011063x,2023-10-11,06:39:20,06:39:20
8207,0,20231011063x,2023-10-11,06:39:21,06:39:21
8208,0,20231011063x,2023-10-11,06:39:22,06:39:22
8209,2,20231011063x,2023-10-11,06:39:23,06:39:23
8210,1,20231011063x,2023-10-11,06:39:24,06:39:24
8211,1,20231011063x,2023-10-11,06:39:25,06:39:25
8212,0,20231011063x,2023-10-11,06:39:26,06:39:26
8213,1,20231011063x,2023-10-11,06:39:27,06:39:27
8214,0,20231011063x,2023-10-11,06:39:28,06:39:28
8215,2,20231011063x,2023-10-11,06:39:29,06:39:29
8216,1,20231011063x,2023-10-11,06:39:30,06:39:30
8217,1,20231011063x,2023-10-11,06:39:31,06:39:31
8218,0,20231011063x,2023-10-11,06:39:32,06:39:32
8219,0,20231011063x,2023-10-11,06:39:33,06:39:33
8220,0,20231011063x,2023-10-11,06:39:34,06:39:34
8221,1,20231011063x,2023-10-11,06:39:35,06:39:35
8222,1,20231011063x,2023-10-11,06:39:36,06:39:36
8223,1,20231011063x,2023-10-11,06:39:37,06:39:37
8224,1,20231011063x,2023-10-11,06:39:38,06:39:38
8225,0,20231011063x,2023-10-11,06:39:39,06:39:39
8226,2,20231011063x,2023-10-11,06:39:40,06:39:40
8227,0,20231011063x,2023-10-11,06:39:41,06:39:41
8228,0,20231011063x,2023-10-11,06:39:42,06:39:42
8229,1,20231011063x,2023-10-11,06:39:43,06:39:43
8230,0,20231011063x,2023-10-11,06:39:44,06:39:44
8231,1,20231011063x,2023-10-11,06:39:46,06:39:46
8232,1,20231011063x,2023-10-11,06:39:47,06:39:47
8233,2,20231011063x,2023-10-11,06:39:48,06:39:48
8234,0,20231011063x,2023-10-11,06:39:49,06:39:49
8235,0,20231011063x,2023-10-11,06:39:50,06:39:50
8236,1,20231011063x,2023-10-11,06:39:51,06:39:51
8237,0,20231011063x,2023-10-11,06:39:52,06:39:52
8238,0,20231011063x,2023-10-11,06:39:53,06:39:53
8239,0,20231011063x,2023-10-11,06:39:54,06:39:54
8240,2,20231011063x,2023-10-11,06:39:55,06:39:55
8241,1,20231011063x,2023-10-11,06:39:56,06:39:56
8242,0,20231011063x,2023-10-11,06:39:57,06:39:57
8243,0,20231011063x,2023-10-11,06:39:58,06:39:58
8244,1,20231011063x,2023-10-11,06:39:59,06:39:59
8245,3,20231011064x,2023-10-11,06:40:00,06:40:00
8246,1,20231011064x,2023-10-11,06:40:01,06:40:01
8247,0,20231011064x,2023-10-11,06:40:02,06:40:02
8248,0,20231011064x,2023-10-11,06:40:03,06:40:03
8249,0,20231011064x,2023-10-11,06:40:04,06:40:04
8250,2,20231011064x,2023-10-11,06:40:05,06:40:05
8251,1,20231011064x,2023-10-11,06:40:06,06:40:06
8252,1,20231011064x,2023-10-11,06:40:07,06:40:07
8253,0,20231011064x,2023-10-11,06:40:08,06:40:08
8254,1,20231011064x,2023-10-11,06:40:09,06:40:09
8255,1,20231011064x,2023-10-11,06:40:10,06:40:10
8256,2,20231011064x,2023-10-11,06:40:11,06:40:11
8257,0,20231011064x,2023-10-11,06:40:12,06:40:12
8258,1,20231011064x,2023-10-11,06:40:13,06:40:13
8259,0,20231011064x,2023-10-11,06:40:14,06:40:14
8260,1,20231011064x,2023-10-11,06:40:15,06:40:15
8261,1,20231011064x,2023-10-11,06:40:16,06:40:16
8262,2,20231011064x,2023-10-11,06:40:17,06:40:17
8263,2,20231011064x,2023-10-11,06:40:18,06:40:18
8264,0,20231011064x,2023-10-11,06:40:19,06:40:19
8265,1,20231011064x,2023-10-11,06:40:20,06:40:20
8266,1,20231011064x,2023-10-11,06:40:21,06:40:21
8267,2,20231011064x,2023-10-11,06:40:22,06:40:22
8268,1,20231011064x,2023-10-11,06:40:23,06:40:23
8269,0,20231011064x,2023-10-11,06:40:24,06:40:24
8270,2,20231011064x,2023-10-11,06:40:25,06:40:25
8271,1,20231011064x,2023-10-11,06:40:26,06:40:26
8272,1,20231011064x,2023-10-11,06:40:27,06:40:27
8273,1,20231011064x,2023-10-11,06:40:28,06:40:28
8274,1,20231011064x,2023-10-11,06:40:29,06:40:29
8275,0,20231011064x,2023-10-11,06:40:30,06:40:30
8276,1,20231011064x,2023-10-11,06:40:31,06:40:31
8277,1,20231011064x,2023-10-11,06:40:32,06:40:32
8278,1,20231011064x,2023-10-11,06:40:33,06:40:33
8279,1,20231011064x,2023-10-11,06:40:34,06:40:34
8280,0,20231011064x,2023-10-11,06:40:35,06:40:35
8281,1,20231011064x,2023-10-11,06:40:36,06:40:36
8282,1,20231011064x,2023-10-11,06:40:37,06:40:37
8283,2,20231011064x,2023-10-11,06:40:38,06:40:38
8284,2,20231011064x,2023-10-11,06:40:39,06:40:39
8285,2,20231011064x,2023-10-11,06:40:40,06:40:40
8286,1,20231011064x,2023-10-11,06:40:41,06:40:41
8287,0,20231011064x,2023-10-11,06:40:42,06:40:42
8288,3,20231011064x,2023-10-11,06:40:43,06:40:43
8289,0,20231011064x,2023-10-11,06:40:44,06:40:44
8290,1,20231011064x,2023-10-11,06:40:45,06:40:45
8291,0,20231011064x,2023-10-11,06:40:46,06:40:46
8292,1,20231011064x,2023-10-11,06:40:47,06:40:47
8293,2,20231011064x,2023-10-11,06:40:48,06:40:48
8294,1,20231011064x,2023-10-11,06:40:49,06:40:49
8295,1,20231011064x,2023-10-11,06:40:50,06:40:50
8296,0,20231011064x,2023-10-11,06:40:51,06:40:51
8297,1,20231011064x,2023-10-11,06:40:52,06:40:52
8298,2,20231011064x,2023-10-11,06:40:53,06:40:53
8299,1,20231011064x,2023-10-11,06:40:54,06:40:54
8300,1,20231011064x,2023-10-11,06:40:55,06:40:55
8301,0,20231011064x,2023-10-11,06:40:56,06:40:56
8302,0,20231011064x,2023-10-11,06:40:57,06:40:57
8303,0,20231011064x,2023-10-11,06:40:58,06:40:58
8304,0,20231011064x,2023-10-11,06:40:59,06:40:59
8305,1,20231011064x,2023-10-11,06:41:00,06:41:00
8306,0,20231011064x,2023-10-11,06:41:01,06:41:01
8307,0,20231011064x,2023-10-11,06:41:02,06:41:02
8308,1,20231011064x,2023-10-11,06:41:03,06:41:03
8309,0,20231011064x,2023-10-11,06:41:04,06:41:04
8310,1,20231011064x,2023-10-11,06:41:06,06:41:06
8311,1,20231011064x,2023-10-11,06:41:07,06:41:07
8312,1,20231011064x,2023-10-11,06:41:08,06:41:08
8313,1,20231011064x,2023-10-11,06:41:09,06:41:09
8314,0,20231011064x,2023-10-11,06:41:10,06:41:10
8315,1,20231011064x,2023-10-11,06:41:11,06:41:11
8316,0,20231011064x,2023-10-11,06:41:12,06:41:12
8317,0,20231011064x,2023-10-11,06:41:13,06:41:13
8318,1,20231011064x,2023-10-11,06:41:14,06:41:14
8319,2,20231011064x,2023-10-11,06:41:15,06:41:15
8320,0,20231011064x,2023-10-11,06:41:16,06:41:16
8321,0,20231011064x,2023-10-11,06:41:17,06:41:17
8322,0,20231011064x,2023-10-11,06:41:18,06:41:18
8323,1,20231011064x,2023-10-11,06:41:19,06:41:19
8324,1,20231011064x,2023-10-11,06:41:20,06:41:20
8325,0,20231011064x,2023-10-11,06:41:21,06:41:21
8326,0,20231011064x,2023-10-11,06:41:22,06:41:22
8327,0,20231011064x,2023-10-11,06:41:23,06:41:23
8328,0,20231011064x,2023-10-11,06:41:24,06:41:24
8329,2,20231011064x,2023-10-11,06:41:25,06:41:25
8330,1,20231011064x,2023-10-11,06:41:26,06:41:26
8331,1,20231011064x,2023-10-11,06:41:27,06:41:27
8332,0,20231011064x,2023-10-11,06:41:28,06:41:28
8333,1,20231011064x,2023-10-11,06:41:29,06:41:29
8334,0,20231011064x,2023-10-11,06:41:30,06:41:30
8335,3,20231011064x,2023-10-11,06:41:31,06:41:31
8336,0,20231011064x,2023-10-11,06:41:32,06:41:32
8337,1,20231011064x,2023-10-11,06:41:33,06:41:33
8338,0,20231011064x,2023-10-11,06:41:34,06:41:34
8339,0,20231011064x,2023-10-11,06:41:35,06:41:35
8340,1,20231011064x,2023-10-11,06:41:36,06:41:36
8341,1,20231011064x,2023-10-11,06:41:37,06:41:37
8342,0,20231011064x,2023-10-11,06:41:38,06:41:38
8343,0,20231011064x,2023-10-11,06:41:39,06:41:39
8344,2,20231011064x,2023-10-11,06:41:40,06:41:40
8345,0,20231011064x,2023-10-11,06:41:41,06:41:41
8346,0,20231011064x,2023-10-11,06:41:42,06:41:42
8347,0,20231011064x,2023-10-11,06:41:43,06:41:43
8348,1,20231011064x,2023-10-11,06:41:44,06:41:44
8349,1,20231011064x,2023-10-11,06:41:45,06:41:45
8350,0,20231011064x,2023-10-11,06:41:46,06:41:46
8351,0,20231011064x,2023-10-11,06:41:47,06:41:47
8352,2,20231011064x,2023-10-11,06:41:48,06:41:48
8353,1,20231011064x,2023-10-11,06:41:49,06:41:49
8354,0,20231011064x,2023-10-11,06:41:50,06:41:50
8355,1,20231011064x,2023-10-11,06:41:51,06:41:51
8356,0,20231011064x,2023-10-11,06:41:52,06:41:52
8357,1,20231011064x,2023-10-11,06:41:53,06:41:53
8358,1,20231011064x,2023-10-11,06:41:54,06:41:54
8359,0,20231011064x,2023-10-11,06:41:55,06:41:55
8360,1,20231011064x,2023-10-11,06:41:56,06:41:56
8361,1,20231011064x,2023-10-11,06:41:57,06:41:57
8362,1,20231011064x,2023-10-11,06:41:58,06:41:58
8363,0,20231011064x,2023-10-11,06:41:59,06:41:59
8364,0,20231011064x,2023-10-11,06:42:00,06:42:00
8365,0,20231011064x,2023-10-11,06:42:01,06:42:01
8366,3,20231011064x,2023-10-11,06:42:02,06:42:02
8367,1,20231011064x,2023-10-11,06:42:03,06:42:03
8368,0,20231011064x,2023-10-11,06:42:04,06:42:04
8369,0,20231011064x,2023-10-11,06:42:05,06:42:05
8370,0,20231011064x,2023-10-11,06:42:06,06:42:06
8371,1,20231011064x,2023-10-11,06:42:07,06:42:07
8372,0,20231011064x,2023-10-11,06:42:08,06:42:08
8373,0,20231011064x,2023-10-11,06:42:09,06:42:09
8374,1,20231011064x,2023-10-11,06:42:10,06:42:10
8375,1,20231011064x,2023-10-11,06:42:11,06:42:11
8376,1,20231011064x,2023-10-11,06:42:12,06:42:12
8377,2,20231011064x,2023-10-11,06:42:13,06:42:13
8378,0,20231011064x,2023-10-11,06:42:14,06:42:14
8379,0,20231011064x,2023-10-11,06:42:15,06:42:15
8380,2,20231011064x,2023-10-11,06:42:16,06:42:16
8381,0,20231011064x,2023-10-11,06:42:17,06:42:17
8382,1,20231011064x,2023-10-11,06:42:18,06:42:18
8383,1,20231011064x,2023-10-11,06:42:19,06:42:19
8384,1,20231011064x,2023-10-11,06:42:20,06:42:20
8385,1,20231011064x,2023-10-11,06:42:21,06:42:21
8386,1,20231011064x,2023-10-11,06:42:22,06:42:22
8387,1,20231011064x,2023-10-11,06:42:24,06:42:24
8388,1,20231011064x,2023-10-11,06:42:25,06:42:25
8389,0,20231011064x,2023-10-11,06:42:26,06:42:26
8390,1,20231011064x,2023-10-11,06:42:27,06:42:27
8391,1,20231011064x,2023-10-11,06:42:28,06:42:28
8392,1,20231011064x,2023-10-11,06:42:29,06:42:29
8393,0,20231011064x,2023-10-11,06:42:30,06:42:30
8394,1,20231011064x,2023-10-11,06:42:31,06:42:31
8395,0,20231011064x,2023-10-11,06:42:32,06:42:32
8396,1,20231011064x,2023-10-11,06:42:33,06:42:33
8397,0,20231011064x,2023-10-11,06:42:34,06:42:34
8398,1,20231011064x,2023-10-11,06:42:35,06:42:35
8399,0,20231011064x,2023-10-11,06:42:36,06:42:36
8400,2,20231011064x,2023-10-11,06:42:37,06:42:37
8401,1,20231011064x,2023-10-11,06:42:38,06:42:38
8402,1,20231011064x,2023-10-11,06:42:39,06:42:39
8403,0,20231011064x,2023-10-11,06:42:40,06:42:40
8404,0,20231011064x,2023-10-11,06:42:41,06:42:41
8405,1,20231011064x,2023-10-11,06:42:42,06:42:42
8406,1,20231011064x,2023-10-11,06:42:43,06:42:43
8407,1,20231011064x,2023-10-11,06:42:44,06:42:44
8408,1,20231011064x,2023-10-11,06:42:45,06:42:45
8409,0,20231011064x,2023-10-11,06:42:46,06:42:46
8410,1,20231011064x,2023-10-11,06:42:47,06:42:47
8411,1,20231011064x,2023-10-11,06:42:48,06:42:48
8412,0,20231011064x,2023-10-11,06:42:49,06:42:49
8413,1,20231011064x,2023-10-11,06:42:50,06:42:50
8414,0,20231011064x,2023-10-11,06:42:51,06:42:51
8415,0,20231011064x,2023-10-11,06:42:52,06:42:52
8416,2,20231011064x,2023-10-11,06:42:53,06:42:53
8417,1,20231011064x,2023-10-11,06:42:54,06:42:54
8418,1,20231011064x,2023-10-11,06:42:55,06:42:55
8419,0,20231011064x,2023-10-11,06:42:56,06:42:56
8420,0,20231011064x,2023-10-11,06:42:57,06:42:57
8421,1,20231011064x,2023-10-11,06:42:58,06:42:58
8422,1,20231011064x,2023-10-11,06:42:59,06:42:59
8423,1,20231011064x,2023-10-11,06:43:00,06:43:00
8424,1,20231011064x,2023-10-11,06:43:01,06:43:01
8425,1,20231011064x,2023-10-11,06:43:02,06:43:02
8426,0,20231011064x,2023-10-11,06:43:03,06:43:03
8427,1,20231011064x,2023-10-11,06:43:04,06:43:04
8428,0,20231011064x,2023-10-11,06:43:05,06:43:05
8429,0,20231011064x,2023-10-11,06:43:06,06:43:06
8430,1,20231011064x,2023-10-11,06:43:07,06:43:07
8431,1,20231011064x,2023-10-11,06:43:08,06:43:08
8432,1,20231011064x,2023-10-11,06:43:09,06:43:09
8433,0,20231011064x,2023-10-11,06:43:10,06:43:10
8434,0,20231011064x,2023-10-11,06:43:11,06:43:11
8435,1,20231011064x,2023-10-11,06:43:12,06:43:12
8436,2,20231011064x,2023-10-11,06:43:13,06:43:13
8437,1,20231011064x,2023-10-11,06:43:14,06:43:14
8438,1,20231011064x,2023-10-11,06:43:15,06:43:15
8439,0,20231011064x,2023-10-11,06:43:16,06:43:16
8440,1,20231011064x,2023-10-11,06:43:17,06:43:17
8441,0,20231011064x,2023-10-11,06:43:18,06:43:18
8442,0,20231011064x,2023-10-11,06:43:19,06:43:19
8443,0,20231011064x,2023-10-11,06:43:20,06:43:20
8444,1,20231011064x,2023-10-11,06:43:21,06:43:21
8445,1,20231011064x,2023-10-11,06:43:22,06:43:22
8446,1,20231011064x,2023-10-11,06:43:23,06:43:23
8447,0,20231011064x,2023-10-11,06:43:24,06:43:24
8448,0,20231011064x,2023-10-11,06:43:25,06:43:25
8449,1,20231011064x,2023-10-11,06:43:26,06:43:26
8450,1,20231011064x,2023-10-11,06:43:27,06:43:27
8451,1,20231011064x,2023-10-11,06:43:28,06:43:28
8452,1,20231011064x,2023-10-11,06:43:29,06:43:29
8453,0,20231011064x,2023-10-11,06:43:30,06:43:30
8454,1,20231011064x,2023-10-11,06:43:31,06:43:31
